dbn,dropoutpercent
25Q540,9.3
25Q540,50.8
25Q540,69.9
25Q540,14.600000000000001
25Q540,43.3
25Q540,78.1
25Q540,20.700000000000003
25Q540,70.7
25Q540,71.4
25Q540,64.3
25Q540,64.3
25Q540,50.7
25Q540,63.3
25Q540,19.1
25Q540,19.1
25Q540,41.2
25Q540,41.1
25Q540,20.3
25Q540,21.9
25Q670,12.3
25Q670,23.0
25Q670,23.9
25Q670,26.5
25Q670,33.7
25Q670,36.3
25Q670,22.1
25Q670,31.5
25Q670,32.3
25Q670,11.1
25Q670,17.200000000000003
25Q670,21.9
25Q670,18.8
25Q670,18.8
25Q670,20.6
25Q670,21.799999999999997
25Q670,12.6
25Q670,15.1
25Q670,28.0
25Q670,29.3
25Q670,9.5
25Q670,11.6
25Q792,
25Q792,
25Q792,
25Q792,
25Q792,
25Q792,
25Q792,12.1
25Q792,41.6
25Q792,54.7
25Q792,11.3
25Q792,12.3
25Q792,36.8
25Q792,51.2
25Q792,19.4
25Q792,19.4
25Q792,37.0
25Q792,39.5
25Q792,12.1
25Q792,13.6
26Q415,17.6
26Q415,24.4
26Q415,26.0
26Q415,13.0
26Q415,18.5
26Q415,20.2
26Q415,12.6
26Q415,20.2
26Q415,21.0
26Q415,14.299999999999999
26Q415,20.700000000000003
26Q415,22.0
26Q415,13.3
26Q415,14.6
26Q415,19.9
26Q415,22.8
26Q415,14.1
26Q415,15.0
26Q415,19.5
26Q415,19.5
26Q415,9.899999999999999
26Q415,10.7
26Q430,19.0
26Q430,28.0
26Q430,29.9
26Q430,18.2
26Q430,24.7
26Q430,26.2
26Q430,16.5
26Q430,22.799999999999997
26Q430,24.5
26Q430,18.6
26Q430,23.6
26Q430,26.3
26Q430,16.0
26Q430,18.599999999999998
26Q430,27.099999999999998
26Q430,27.900000000000002
26Q430,13.9
26Q430,17.799999999999997
26Q430,23.200000000000003
26Q430,23.3
26Q430,13.0
26Q430,16.1
26Q435,34.5
26Q435,47.400000000000006
26Q435,50.2
26Q435,29.4
26Q435,38.2
26Q435,41.0
26Q435,25.4
26Q435,33.9
26Q435,36.3
26Q435,21.799999999999997
26Q435,27.700000000000003
26Q435,30.9
26Q435,22.3
26Q435,24.5
26Q435,32.599999999999994
26Q435,34.8
26Q435,21.2
26Q435,24.7
26Q435,35.900000000000006
26Q435,36.599999999999994
26Q435,23.1
26Q435,26.799999999999997
26Q495,18.1
26Q495,24.6
26Q495,26.5
26Q495,12.3
26Q495,20.1
26Q495,22.0
26Q495,13.2
26Q495,17.5
26Q495,20.1
26Q495,8.1
26Q495,13.700000000000001
26Q495,14.3
26Q495,7.9
26Q495,8.1
26Q495,10.7
26Q495,11.6
26Q495,9.5
26Q495,10.8
26Q495,14.4
26Q495,14.1
26Q495,10.0
26Q495,11.5
26Q566,
26Q566,
26Q566,
26Q566,
26Q566,
26Q566,8.0
26Q566,7.0
26Q566,9.0
26Q566,9.0
26Q566,
26Q566,
26Q566,9.0
26Q566,9.0
26Q566,
26Q566,
26Q566,7.0
26Q566,7.0
26Q566,
26Q566,
27Q180,
27Q180,
27Q180,
27Q180,
27Q180,
27Q180,
27Q180,
27Q260,
27Q260,
27Q260,
27Q260,20.299999999999997
27Q260,27.099999999999998
27Q260,47.4
27Q260,23.599999999999998
27Q260,27.099999999999998
27Q260,38.7
27Q260,40.2
27Q260,20.0
27Q260,23.099999999999998
27Q260,38.5
27Q260,38.5
27Q260,16.2
27Q260,18.1
27Q262,17.099999999999998
27Q262,19.0
27Q262,21.6
27Q262,14.700000000000001
27Q262,16.200000000000003
27Q262,17.4
27Q262,17.4
27Q262,11.3
27Q262,14.1
27Q262,14.1
27Q262,14.1
27Q262,7.9
27Q262,12.9
27Q302,
27Q302,
27Q302,
27Q302,
27Q302,
27Q302,
27Q323,0.0
27Q323,0.0
27Q400,49.5
27Q400,81.7
27Q400,88.9
27Q400,48.2
27Q400,66.2
27Q400,71.1
27Q400,51.5
27Q400,67.1
27Q400,73.9
27Q400,50.2
27Q400,63.8
27Q400,66.5
27Q400,49.2
27Q400,50.8
27Q400,61.0
27Q400,66.3
27Q400,43.8
27Q400,52.5
27Q400,64.1
27Q400,64.4
27Q400,31.1
27Q400,35.3
27Q410,30.400000000000002
27Q410,54.9
27Q410,64.5
27Q410,60.4
27Q410,76.5
27Q410,81.4
27Q410,59.9
27Q410,73.5
27Q410,76.7
27Q410,32.3
27Q410,40.900000000000006
27Q410,44.8
27Q410,29.0
27Q410,31.799999999999997
27Q410,42.1
27Q410,48.2
27Q410,34.0
27Q410,36.5
27Q410,54.4
27Q410,55.4
27Q410,29.200000000000003
27Q410,31.6
27Q465,57.0
27Q465,78.0
27Q465,86.7
27Q465,52.1
27Q465,74.2
27Q465,79.5
27Q465,49.099999999999994
27Q465,66.4
27Q465,73.4
27Q465,51.2
27Q465,73.0
27Q465,78.4
27Q465,53.9
27Q465,58.2
27Q465,73.3
27Q465,77.5
27Q465,61.0
27Q465,61.0
27Q465,71.80000000000001
27Q465,71.80000000000001
27Q465,45.1
27Q465,45.1
27Q475,39.0
27Q475,59.8
27Q475,65.6
27Q475,37.099999999999994
27Q475,56.0
27Q475,63.0
27Q475,39.4
27Q475,58.3
27Q475,64.9
27Q475,40.8
27Q475,57.0
27Q475,62.099999999999994
27Q475,41.6
27Q475,44.1
27Q475,60.2
27Q475,61.7
27Q475,31.1
27Q475,34.2
27Q475,44.5
27Q475,44.8
27Q475,25.700000000000003
27Q475,28.5
27Q480,39.3
27Q480,60.300000000000004
27Q480,68.2
27Q480,33.3
27Q480,51.0
27Q480,57.3
27Q480,34.8
27Q480,55.099999999999994
27Q480,59.4
27Q480,31.2
27Q480,46.599999999999994
27Q480,54.2
27Q480,33.0
27Q480,35.2
27Q480,53.2
27Q480,55.3
27Q480,32.0
27Q480,35.4
27Q480,44.7
27Q480,44.9
27Q480,27.1
27Q480,30.700000000000003
27Q650,86.5
27Q650,82.1
27Q650,75.8
27Q650,75.89999999999999
27Q650,72.1
27Q650,71.7
28Q310,
28Q310,
28Q310,
28Q310,
28Q338,
28Q338,49.400000000000006
28Q338,53.099999999999994
28Q338,29.8
28Q338,29.799999999999997
28Q440,32.3
28Q440,41.5
28Q440,44.2
28Q440,23.4
28Q440,32.8
28Q440,35.3
28Q440,25.0
28Q440,33.5
28Q440,34.9
28Q440,24.0
28Q440,32.7
28Q440,32.9
28Q440,26.6
28Q440,28.8
28Q440,32.1
28Q440,33.3
28Q440,21.2
28Q440,22.5
28Q440,26.4
28Q440,26.6
28Q440,13.5
28Q440,14.4
28Q470,43.5
28Q470,61.599999999999994
28Q470,67.0
28Q470,34.7
28Q470,49.099999999999994
28Q470,56.599999999999994
28Q470,30.3
28Q470,45.400000000000006
28Q470,50.0
28Q470,29.1
28Q470,44.6
28Q470,50.2
28Q470,30.0
28Q470,32.6
28Q470,47.900000000000006
28Q470,50.0
28Q470,29.0
28Q470,31.0
28Q470,47.199999999999996
28Q470,47.699999999999996
28Q470,31.8
28Q470,34.8
28Q505,42.400000000000006
28Q505,58.2
28Q505,64.9
28Q505,40.900000000000006
28Q505,54.699999999999996
28Q505,59.2
28Q505,42.9
28Q505,58.5
28Q505,61.4
28Q505,40.0
28Q505,57.099999999999994
28Q505,62.3
28Q505,38.2
28Q505,44.2
28Q505,54.2
28Q505,57.900000000000006
28Q505,36.3
28Q505,39.7
28Q505,51.400000000000006
28Q505,51.9
28Q505,25.7
28Q505,28.099999999999998
28Q620,16.799999999999997
28Q620,24.5
28Q620,25.6
28Q620,14.2
28Q620,18.5
28Q620,19.9
28Q620,9.8
28Q620,15.3
28Q620,16.9
28Q620,17.1
28Q620,21.9
28Q620,23.799999999999997
28Q620,8.1
28Q620,8.3
28Q620,10.899999999999999
28Q620,11.6
28Q620,12.2
28Q620,12.6
28Q620,15.0
28Q620,15.100000000000001
28Q620,7.300000000000001
28Q620,7.7
28Q680,4.1
28Q680,7.199999999999999
28Q680,8.3
28Q680,28.0
28Q680,33.3
28Q680,33.3
28Q680,2.2
28Q680,4.4
28Q680,4.4
28Q680,3.3000000000000003
28Q680,5.5
28Q680,5.5
28Q680,4.5
28Q680,4.5
28Q680,6.300000000000001
28Q680,7.2
28Q680,0.9
28Q680,0.9
28Q680,3.4
28Q680,3.4
28Q680,1.0
28Q680,1.0
28Q687,1.1
28Q687,3.3
28Q687,3.3
28Q687,1.0
28Q687,1.0
28Q687,1.0
28Q687,0.0
28Q687,0.0
28Q687,0.0
28Q687,1.1
28Q687,1.1
28Q687,1.1
28Q687,1.1
28Q687,0.0
28Q687,0.0
28Q687,0.0
28Q687,0.0
28Q687,0.0
28Q687,0.0
28Q690,
28Q690,
28Q690,
28Q690,33.3
28Q690,53.099999999999994
28Q690,57.9
28Q690,28.9
28Q690,44.8
28Q690,50.800000000000004
28Q690,16.3
28Q690,22.099999999999998
28Q690,31.700000000000003
28Q690,35.0
28Q690,28.5
28Q690,33.3
28Q690,40.5
28Q690,41.2
28Q690,28.7
28Q690,30.3
28Q896,10.600000000000001
28Q896,15.8
29Q248,
29Q248,
29Q248,
29Q248,
29Q248,
29Q248,
29Q248,8.7
29Q248,14.2
29Q248,20.4
29Q248,22.6
29Q248,27.3
29Q248,30.5
29Q248,32.7
29Q248,32.7
29Q248,13.899999999999999
29Q248,17.1
29Q259,
29Q259,
29Q259,
29Q259,15.8
29Q259,17.6
29Q259,21.4
29Q259,25.5
29Q259,23.5
29Q259,23.5
29Q259,28.6
29Q259,28.6
29Q259,25.0
29Q259,31.6
29Q265,
29Q265,
29Q265,
29Q265,40.9
29Q265,60.9
29Q265,60.8
29Q265,4.1
29Q265,12.4
29Q265,20.4
29Q265,26.599999999999998
29Q265,14.3
29Q265,18.7
29Q265,30.8
29Q265,30.8
29Q265,26.3
29Q265,26.3
29Q272,0.0
29Q272,0.0
29Q272,0.0
29Q272,12.9
29Q272,30.8
29Q272,33.400000000000006
29Q272,24.700000000000003
29Q272,44.3
29Q272,47.9
29Q272,29.3
29Q272,38.8
29Q272,41.2
29Q272,7.6
29Q272,11.4
29Q272,18.8
29Q272,22.6
29Q272,7.800000000000001
29Q272,11.6
29Q272,20.9
29Q272,20.0
29Q272,11.7
29Q272,13.5
29Q283,
29Q283,
29Q283,
29Q283,
29Q283,
29Q283,
29Q283,
29Q283,58.3
29Q283,61.1
29Q283,60.0
29Q283,60.0
29Q283,29.099999999999998
29Q283,36.3
29Q420,53.9
29Q420,78.6
29Q420,87.9
29Q420,58.400000000000006
29Q420,84.9
29Q420,87.7
29Q420,78.4
29Q420,85.6
29Q420,83.8
29Q420,
29Q420,
29Q420,
29Q420,
29Q420,
29Q420,
29Q420,
29Q492,20.3
29Q492,32.7
29Q492,38.0
29Q492,27.200000000000003
29Q492,38.8
29Q492,43.0
29Q492,21.0
29Q492,39.0
29Q492,38.6
29Q492,23.9
29Q492,30.799999999999997
29Q492,34.5
29Q492,29.5
29Q492,31.4
29Q492,49.5
29Q492,51.0
29Q492,24.1
29Q492,28.7
29Q492,39.1
29Q492,39.1
29Q492,20.0
29Q492,22.4
29Q494,2.0
29Q494,3.0
29Q494,3.0
29Q494,2.0
29Q494,3.0
29Q494,3.0
29Q494,2.0
29Q494,2.0
29Q494,2.0
29Q494,
29Q494,2.0
29Q494,2.0
29Q494,
29Q494,
29Q494,
29Q494,
29Q494,2.0
29Q494,2.0
29Q494,3.0
29Q494,4.0
29Q494,2.0
29Q494,2.0
29Q496,22.099999999999998
29Q496,49.0
29Q496,52.9
29Q496,14.2
29Q496,31.299999999999997
29Q496,38.4
29Q496,30.4
29Q496,50.0
29Q496,54.2
29Q496,38.5
29Q496,51.0
29Q496,60.0
29Q496,28.0
29Q496,29.9
29Q496,46.599999999999994
29Q496,48.599999999999994
29Q496,35.4
29Q496,39.7
29Q496,57.3
29Q496,58.2
29Q496,25.200000000000003
29Q496,26.0
29Q498,35.5
29Q498,48.599999999999994
29Q498,61.8
29Q498,30.700000000000003
29Q498,51.5
29Q498,51.5
29Q498,20.6
29Q498,32.0
29Q498,33.3
29Q498,19.2
29Q498,25.0
29Q498,26.400000000000002
29Q498,19.6
29Q498,20.5
29Q498,22.8
29Q498,24.700000000000003
29Q498,18.1
29Q498,19.200000000000003
29Q498,27.7
29Q498,27.6
29Q498,17.8
29Q498,20.6
30Q445,34.599999999999994
30Q445,51.9
30Q445,57.3
30Q445,33.2
30Q445,48.599999999999994
30Q445,54.099999999999994
30Q445,28.700000000000003
30Q445,42.6
30Q445,45.6
30Q445,31.8
30Q445,44.1
30Q445,49.0
30Q445,24.299999999999997
30Q445,27.7
30Q445,37.8
30Q445,40.7
30Q445,23.2
30Q445,25.2
30Q445,37.1
30Q445,37.6
30Q445,26.9
30Q445,27.9
30Q450,21.5
30Q450,38.7
30Q450,44.2
30Q450,25.2
30Q450,37.099999999999994
30Q450,41.0
30Q450,24.0
30Q450,35.1
30Q450,38.0
30Q450,19.6
30Q450,31.4
30Q450,32.7
30Q450,17.299999999999997
30Q450,18.6
30Q450,29.5
30Q450,33.7
30Q450,19.200000000000003
30Q450,20.3
30Q450,29.8
30Q450,30.6
30Q450,14.9
30Q450,16.8
30Q501,14.0
30Q501,20.4
30Q501,23.5
30Q501,9.3
30Q501,13.6
30Q501,13.6
30Q501,11.5
30Q501,12.3
30Q501,13.0
30Q501,3.4
30Q501,4.3
30Q501,5.1
30Q501,6.8
30Q501,6.8
30Q501,7.4
30Q501,8.6
30Q501,7.6
30Q501,7.6
30Q501,8.7
30Q501,8.7
30Q501,3.6
30Q501,5.1
30Q502,
30Q502,
30Q502,
30Q502,
30Q502,
30Q502,
30Q502,16.4
30Q502,29.3
30Q502,31.3
30Q502,20.7
30Q502,26.2
30Q502,31.700000000000003
30Q502,27.7
30Q502,28.5
30Q502,34.1
30Q502,36.3
30Q502,25.9
30Q502,27.4
30Q502,35.7
30Q502,36.099999999999994
30Q502,12.0
30Q502,14.1
30Q555,32.8
30Q555,42.2
30Q555,44.2
30Q555,19.0
30Q555,21.299999999999997
30Q555,24.5
30Q555,19.0
30Q555,26.8
30Q555,35.6
30Q555,14.100000000000001
30Q555,20.7
30Q555,22.8
30Q555,17.2
30Q555,20.7
30Q555,27.299999999999997
30Q555,29.7
30Q555,23.4
30Q555,24.3
30Q555,29.4
30Q555,30.3
30Q555,15.0
30Q555,16.6
30Q575,6.2
30Q575,9.6
30Q575,11.399999999999999
30Q575,4.1
30Q575,9.8
30Q575,10.6
30Q575,12.6
30Q575,16.1
30Q575,15.9
30Q575,1.4
30Q575,5.2
30Q575,5.2
30Q575,3.4
30Q575,5.9
30Q575,11.7
30Q575,14.3
30Q575,7.1
30Q575,7.699999999999999
30Q575,13.600000000000001
30Q575,13.600000000000001
30Q575,2.5
30Q575,3.8000000000000003
30Q580,15.7
30Q580,17.7
30Q580,17.7
30Q580,7.8
30Q580,11.7
30Q580,11.7
30Q580,3.6
30Q580,3.6
30Q580,3.6
30Q580,3.1
30Q580,3.1
30Q580,3.1
30Q580,3.1
30Q580,4.199999999999999
30Q580,4.199999999999999
30Q580,4.199999999999999
30Q580,4.199999999999999
30Q580,0.0
30Q580,0.0
31R047,11.8
31R047,12.9
31R047,14.1
31R047,15.2
31R047,13.8
31R047,13.8
31R047,16.3
31R047,16.3
31R047,7.9
31R047,7.9
31R064,
31R064,
31R080,25.6
31R080,25.6
31R080,25.6
31R080,19.0
31R080,20.0
31R080,20.0
31R080,12.5
31R080,13.4
31R080,13.4
31R080,8.8
31R080,12.4
31R080,12.4
31R080,14.4
31R080,14.4
31R080,15.2
31R080,15.2
31R080,8.9
31R080,9.8
31R080,11.1
31R080,11.1
31R080,8.700000000000001
31R080,9.5
31R440,32.2
31R440,53.599999999999994
31R440,57.2
31R440,32.1
31R440,46.7
31R440,51.8
31R440,30.3
31R440,48.4
31R440,52.8
31R440,29.0
31R440,41.7
31R440,44.5
31R440,26.0
31R440,27.6
31R440,36.1
31R440,38.8
31R440,23.3
31R440,24.700000000000003
31R440,32.4
31R440,32.6
31R440,20.299999999999997
31R440,21.1
31R445,32.5
31R445,46.7
31R445,50.4
31R445,30.5
31R445,40.900000000000006
31R445,46.8
31R445,27.2
31R445,39.5
31R445,43.7
31R445,27.0
31R445,35.9
31R445,40.2
31R445,25.5
31R445,26.5
31R445,39.3
31R445,41.7
31R445,26.4
31R445,27.700000000000003
31R445,39.5
31R445,38.8
31R445,22.5
31R445,22.8
31R450,25.200000000000003
31R450,35.3
31R450,37.4
31R450,25.6
31R450,32.2
31R450,35.5
31R450,17.8
31R450,25.0
31R450,29.299999999999997
31R450,17.4
31R450,28.6
31R450,33.1
31R450,16.6
31R450,18.0
31R450,26.1
31R450,28.1
31R450,16.6
31R450,17.6
31R450,24.2
31R450,24.5
31R450,12.600000000000001
31R450,12.899999999999999
31R455,25.4
31R455,32.900000000000006
31R455,33.8
31R455,24.4
31R455,31.6
31R455,33.7
31R455,23.5
31R455,31.9
31R455,33.9
31R455,23.0
31R455,29.9
31R455,30.5
31R455,22.0
31R455,23.1
31R455,26.2
31R455,26.700000000000003
31R455,21.7
31R455,21.9
31R455,27.400000000000002
31R455,27.299999999999997
31R455,15.8
31R455,17.2
31R460,29.9
31R460,38.1
31R460,39.5
31R460,33.9
31R460,39.099999999999994
31R460,41.7
31R460,30.200000000000003
31R460,36.7
31R460,39.2
31R460,20.6
31R460,30.099999999999998
31R460,31.4
31R460,24.6
31R460,25.799999999999997
31R460,32.8
31R460,34.8
31R460,20.3
31R460,21.4
31R460,26.2
31R460,26.4
31R460,16.3
31R460,17.5
31R470,35.1
31R470,71.6
31R470,93.2
31R470,25.9
31R470,72.80000000000001
31R470,87.7
31R470,39.0
31R470,68.7
31R470,78.8
31R470,25.0
31R470,55.6
31R470,67.6
31R470,26.1
31R470,31.9
31R470,47.6
31R470,60.4
31R470,40.4
31R470,42.4
31R470,56.5
31R470,56.5
31R470,39.7
31R470,40.9
31R600,32.5
31R600,39.6
31R600,42.6
31R600,28.5
31R600,39.1
31R600,42.8
31R600,30.8
31R600,37.8
31R600,43.1
31R600,26.1
31R600,34.900000000000006
31R600,39.9
31R600,28.0
31R600,29.3
31R600,38.1
31R600,43.400000000000006
31R600,22.299999999999997
31R600,23.4
31R600,35.0
31R600,35.0
31R600,17.8
31R600,17.8
31R605,1.4
31R605,15.0
31R605,16.8
31R605,1.1
31R605,1.1
31R605,1.1
31R605,0.6
31R605,0.6
31R605,0.6
31R605,0.0
31R605,0.0
31R605,0.0
31R605,0.0
31R605,0.0
31R605,0.0
31R605,0.0
31R605,0.0
31R605,0.0
31R605,0.0
31R605,0.0
31R605,0.0
31R605,0.0
32K403,
32K403,
32K403,
32K403,
32K403,
32K403,
32K403,
32K403,31.299999999999997
32K403,36.4
32K403,49.0
32K403,49.1
32K403,31.1
32K403,34.0
32K480,46.3
32K480,86.69999999999999
32K480,86.69999999999999
32K480,81.1
32K480,81.1
32K480,81.1
32K480,
32K480,
32K480,
32K545,66.4
32K545,89.69999999999999
32K545,90.5
32K545,49.0
32K545,69.5
32K545,72.8
32K545,39.4
32K545,53.8
32K545,57.6
32K545,48.400000000000006
32K545,64.7
32K545,71.3
32K545,38.6
32K545,42.0
32K545,54.8
32K545,64.80000000000001
32K545,36.6
32K545,41.6
32K545,60.1
32K545,60.1
32K545,34.4
32K545,36.099999999999994
32K549,
32K549,
32K549,
32K549,54.6
32K549,70.6
32K549,73.7
32K549,53.3
32K549,66.3
32K549,66.7
32K549,47.099999999999994
32K549,47.099999999999994
32K549,56.7
32K549,58.7
32K549,24.8
32K549,24.8
32K549,32.3
32K549,32.3
32K549,20.4
32K549,22.299999999999997
32K552,
32K552,
32K552,
32K552,
32K552,
32K552,
32K552,46.3
32K552,59.199999999999996
32K552,68.9
32K552,38.6
32K552,54.5
32K552,59.599999999999994
32K552,49.099999999999994
32K552,53.8
32K552,66.1
32K552,69.5
32K552,20.9
32K552,25.2
32K552,44.0
32K552,44.8
32K552,22.0
32K552,26.799999999999997
32K554,
32K554,
32K554,
32K554,39.1
32K554,43.5
32K554,47.8
32K554,47.8
32K554,56.5
32K554,60.900000000000006
32K554,30.4
32K554,30.4
32K554,38.6
32K554,47.7
32K554,34.9
32K554,37.300000000000004
32K554,41.9
32K554,39.6
32K554,17.1
32K554,17.1
32K556,
32K556,
32K556,
32K556,63.9
32K556,78.7
32K556,82.3
32K556,49.3
32K556,67.89999999999999
32K556,73.2
32K556,41.699999999999996
32K556,45.599999999999994
32K556,66.4
32K556,68.0
32K556,50.400000000000006
32K556,51.3
32K556,62.5
32K556,62.5
32K556,27.5
32K556,29.0
32K564,14.5
32K564,45.3
32K564,86.1
32K564,21.2
32K564,55.4
32K564,85.0
32K564,27.1
32K564,66.7
32K564,84.0
32K564,42.5
32K564,65.1
32K564,73.6
32K564,36.4
32K564,37.1
32K564,57.6
32K564,74.1
32K564,46.1
32K564,46.1
32K564,66.4
32K564,66.8
32K564,42.9
32K564,42.9
